"focal","neighbor","planche","passage","RYT_poids_grains_g_adj","RAW_poids_grains_g_adj","RYT_nb_grains_adj","RAW_nb_grains_adj","RYT_poids_epis_g_adj","RAW_poids_epis_g_adj","RYT_poids_biomasse_g_adj","RAW_poids_biomasse_g_adj","RYT_nb_epis_adj","RAW_nb_epis_adj","RYT_poids_proteines_g_adj","RAW_poids_proteines_g_adj","RYT_PMG_g","RAW_PMG_g","RYT_rdt_semoule","RAW_rdt_semoule","RYT_proteines","RAW_proteines","RYT_PS","RAW_PS","RYT_mitadin","RAW_mitadin","RYT_jaune","RAW_jaune","RYT_MS_g_adj","RAW_MS_g_adj","RAW_GPD","RYT_GPD"
"EL4X_233","EL4X_243",6,7,1.06665296489899,737.751014176155,1.02785712333405,19526.5178306662,1.11261592654897,1149.60632522998,1.12211420155468,736.654970552305,1.07480653444585,433.901754182473,1.09386518598145,111.650220801997,1.02552806410766,37.8314250670914,0.99152291166037,72.7521107023476,1.02787233729216,15.1338620559779,1.00251396744074,81.1621765127118,1.32704297202627,21.4862363496227,0.996725184842825,37.891702169317,1.00227732987328,1.01496438176228,-0.931578620472762,0.743650745900255
"EL4X_233","EL4X_346",9,28,1.13081988508625,680.124513979166,1.15876431589376,19063.7093642249,1.17049288578382,1117.82297464308,1.21611000418722,825.400077110429,1.17743298586703,427.019719180703,1.16044730136238,109.981783831808,0.979105128167675,35.90328201661,0.999841943805525,72.3239715818237,1.0263676752591,16.1708307186788,0.990147908064509,79.3498390124588,0.767982985253532,9.1332700250959,0.99107522863066,37.315016785898,1.23536743768824,1.18552873592337,-0.0643880618434681,0.578927930978212
"EL4X_233","EL4X_407",11,4,1.27786815406789,781.639238632245,1.18063875493041,19712.8276963264,1.33400509820511,1206.66329792161,1.49310354654929,902.324590550274,1.328728200238,453.507934304072,1.33352690097891,122.903482256094,1.07880068394346,39.8155210370844,1.0098063901394,72.7165554921789,1.04036133009485,15.7238117256188,1.0137550288811,80.6374257981931,0.755036149099416,17.4239622451196,0.990811940915374,38.1592284915825,1.02817925549518,1.12426815435923,-0.21232629469706,1.07258850457256
"EL4X_235","EL4X_331",7,4,0.979972542122884,636.813712973362,0.946914330633602,15937.6445635863,1.01206136429682,1017.84142667107,0.971382184625479,710.247849590343,0.885945497085382,378.764636088478,0.929784821780558,106.290663347078,1.05088659135132,40.661135510181,0.999433204988982,72.9473840825047,0.973311980404367,16.6910135855577,1.00999482780461,79.3290504381352,0.878627036067407,8.97489933256354,0.992356577681438,37.3193396970617,1.09147108474981,0.904763106910019,0.328193342939896,-0.201805097229775
"EL4X_235","EL4X_350",10,20,1.08904884771197,620.617013162137,1.06287970869404,16275.8402732645,1.04912233127739,1006.00111454609,1.0761118868613,775.360501175239,0.9627925914699,409.369589649296,1.04131353152306,102.680875491552,1.06120248496341,39.1052683750459,0.996460739331963,73.2579667221666,0.97611735563184,16.544966269677,1.00935851036523,80.1679688476605,0.816673546117631,17.473308930072,1.01600027385904,37.6766111666339,0.867748564983231,0.849016661958339,0.134427616661742,-0.196664625657175
"EL4X_240","EL4X_329",1,12,0.903177740642419,657.1823627169,0.825480873328533,14640.7105617068,0.918948405147611,992.127027932291,0.877553817198104,739.844227900929,0.922971861323507,351.293196134545,0.878631846808629,107.742995942107,1.10571857237949,44.89894079469,1.01559329689204,73.9859884791127,0.968070732510068,16.3946876931815,1.01657202901854,81.1638115794948,4.59968806625485,-3.23547895172222,0.993381633510517,37.5982474900651,0.881500613166373,1.06327180910191,0.0918771808810586,-0.584267150526349
"EL4X_240","EL4X_370",2,12,1.0872658565292,782.493570408699,1.09113160167681,19695.6189141036,1.07904494189576,1184.59487154798,1.15569566801366,840.716299393291,1.109046499867,407.776862317004,1.1366441939762,131.585073180427,1.00570310317357,39.9313519444541,1.00465871331984,73.5761788941571,1.05568771162489,16.8161219665613,0.992867661151931,79.6962650308623,0.450791318943831,4.67202310187403,0.99681575571171,37.7246761206571,0.921056741071214,1.15356624309905,0.882500962353633,1.21271139795353
"EL4X_240","EL4X_407",11,31,1.04309872187432,658.21255082509,0.987204956915194,15178.9911975042,1.04844418782465,1013.37343971061,1.00989016423021,688.585339044423,1.08101389989354,356.834836772645,1.03106452936498,107.570574077154,1.05168597501214,43.4689740658475,1.01963459660644,74.2121669118724,0.986291901103411,16.3428324091223,1.01858738154856,80.2510448499865,0.344966273735836,3.64627824877372,0.991276838105501,37.7838214825482,0.902119503325361,1.15205040840049,0.0430570175258644,-0.26763922714661
"EL4X_241","EL4X_367",11,32,1.17605201459763,734.488767958283,1.09194930291635,17354.3709999832,1.20004075289484,1119.98299176952,1.1794648480596,795.576227616057,1.16942562272604,413.010955202247,1.13364546633424,114.617396413077,1.08534985378755,42.4559380925224,1.00567741580303,74.5761454348897,0.961883662038621,15.6050577508064,1.02087832768634,82.2216301613222,0.95971408456452,5.93324551368473,1.00518044703488,38.1656250267542,1.3067373547262,1.22257479543668,-0.469994093700423,-0.523099620147333
"EL4X_241","EL4X_402",4,5,1.12016665431445,800.495612428987,1.03101059628305,18176.2309080789,1.08236570592323,1151.0320689533,1.01920206659814,796.46023748991,1.03448889079783,425.708394422415,1.11241546018406,120.472770025623,1.08109258185765,44.0684564267327,1.00126732640713,74.5979453239014,0.995289072663969,15.0497726852076,1.00332470057725,82.2952342302305,-0.259248153922349,0.194515507800539,0.990595145143986,37.7194828223985,1.11032279495479,0.987888741651629,-0.830811043559493,0.218512490408684
"EL4X_241","EL4X_460",11,21,0.946595281217892,652.752956298967,0.879684154102634,16177.0662703962,0.960665413056068,1031.97392790493,0.911453024010009,699.424422805381,0.896916020042872,353.300749287988,0.937081644591542,103.409246067092,1.09622251768688,40.8182431647389,0.999188744506471,73.9986682923588,0.974585836506426,15.8420188019386,1.01973913590381,80.7620625462132,1.07686230223106,7.35847056007029,0.994814253297854,37.943551542147,1.21718919955065,1.10059206730446,-0.473841543706341,-0.558640676944747
"EL4X_243","EL4X_461",8,19,0.838451754085976,603.253042478178,0.847317910735658,14726.6899911218,0.868298960818758,943.302396748167,0.859009933495752,604.225829453239,0.889641613230394,363.589734894167,0.822372251265079,94.4419054353108,0.995389416832094,41.3900105859647,0.997294327767037,73.9146753836069,0.987416068337869,15.6554378983886,0.993151168194406,81.0168971709063,1.62031430492201,3.81483250290531,1.0037581651298,37.6203544386346,0.952227070796533,1.01547543271232,-0.80625815637411,-0.780968918176464
"EL4X_243","EL4X_483",10,24,1.0410029506084,708.686777828917,0.958273234813164,17756.1138967942,0.980648271774093,1126.41051804704,0.956858339517726,724.696234056961,0.941482343945423,426.510612859325,1.05163430261052,113.122784713542,1.06941264046243,39.9264332413702,0.997485613994811,73.6210124016474,1.02208703510796,15.9623106078113,1.00186344557843,80.002261580941,1.23762029423435,6.04051455467043,1.00737270622805,38.1612272576571,1.19924015585691,1.11231323598666,-0.188758571610238,0.0741170170135868
"EL4X_244","EL4X_38",1,3,1.17851508105018,642.934617828182,1.02624938063099,17144.0822114495,1.16026005112442,1065.98033590759,1.07992895230443,729.877838088826,1.0672059609276,382.688272210458,1.05312553815126,102.368042328115,1.13738744052002,37.7883018865722,1.03329175921791,72.9305748346308,0.901874413480011,15.9219988299761,1.03232765661186,78.0227059496135,0.5092281709791,3.61963756203075,0.992018784878141,37.5274081255185,1.2406336095254,1.00186511994147,-0.422788118620664,-1.61269863777154
"EL4X_244","GQ4X_5",23,4,1.04211796714245,647.462456948692,1.03055794369444,17000.8747460166,1.01054388126119,1060.90348780034,1.09007340239941,698.048447266277,1.01845696922184,392.577169416908,1.02449038485517,100.377060544764,1.0309415517061,38.1556215716216,0.998289453907165,72.0234342412096,0.958085897031388,15.503147629256,1.0137374450417,78.862446049457,1.61066935220804,28.3058539863769,1.00226717010167,37.5293604896998,1.50187158008028,1.36438427700039,-0.828299485431164,-0.545244033098649
